,Baja_cliente,Género,Jubilado,Pareja,Hijos,Meses_de_Contrato,Servicio_Telefónico,Multi_Lineas,Servicio_Internet,Seguridad_Online,Servicio_de_Backup,Proteccion_de_Dispositivo,Soporte_Tecnico_Full,Stream_TV,Stream_Movies,Contrato,Factura_Online,Forma_de_Pago,Tarifa_Mensual_Cliente,Total_Tarifas_Cliente,Tarifa_por_Dia
5271,0,Femenino,0,0,0,6,1,0,No,0,0,0,0,0,0,Bianual,0,Factura por correo,19.55,124.45,0.6516666666666667
5272,0,Masculino,0,1,0,67,1,0,DSL,1,1,0,1,0,1,Bianual,1,Tarjeta de crédito (automático),69.2,4671.65,2.3066666666666666
5273,1,Masculino,0,0,0,2,1,0,Fiber optic,0,0,0,0,1,0,Mensual,0,Factura electrónica,79.0,143.65,2.6333333333333333
5274,0,Masculino,0,0,0,72,1,1,Fiber optic,0,1,1,0,1,1,Anual,1,Factura electrónica,104.95,7544.3,3.4983333333333335
5275,0,Femenino,0,0,0,40,1,0,No,0,0,0,0,0,0,Bianual,1,Débito automático,20.6,827.3,0.6866666666666668
5276,1,Femenino,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,69.25,69.25,2.308333333333333
5277,0,Masculino,1,1,0,11,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,70.2,834.7,2.3400000000000003
5278,1,Femenino,0,1,1,65,1,1,Fiber optic,0,1,1,0,1,1,Mensual,1,Factura electrónica,105.5,6985.65,3.5166666666666666
5279,0,Femenino,0,1,0,70,1,1,Fiber optic,0,0,1,1,1,1,Bianual,1,Débito automático,104.3,7188.5,3.4766666666666666
5280,1,Masculino,0,0,0,10,1,0,Fiber optic,0,0,1,0,1,1,Mensual,1,Factura electrónica,94.9,1048.85,3.1633333333333336
5281,1,Femenino,1,1,0,1,1,1,Fiber optic,0,0,1,0,1,1,Mensual,1,Factura electrónica,100.8,100.8,3.36
5282,0,Masculino,0,1,1,41,1,0,No,0,0,0,0,0,0,Anual,0,Débito automático,19.5,798.2,0.65
5283,0,Masculino,0,1,1,24,1,0,DSL,1,1,0,1,0,1,Mensual,1,Tarjeta de crédito (automático),70.3,1706.45,2.3433333333333333
5284,1,Masculino,0,1,0,2,1,0,Fiber optic,0,0,0,1,1,1,Mensual,1,Factura electrónica,94.2,167.5,3.14
5285,0,Femenino,0,1,1,4,1,0,No,0,0,0,0,0,0,Mensual,0,Factura por correo,20.85,62.9,0.6950000000000001
5286,0,Masculino,1,1,0,17,1,1,Fiber optic,0,0,0,0,1,1,Mensual,1,Factura electrónica,94.8,1563.9,3.1599999999999997
5287,0,Masculino,0,1,1,68,1,1,No,0,0,0,0,0,0,Bianual,0,Factura por correo,25.75,1686.15,0.8583333333333333
5288,1,Masculino,0,0,0,4,1,0,Fiber optic,0,0,0,0,1,1,Mensual,1,Factura electrónica,88.45,370.65,2.9483333333333333
5289,0,Femenino,0,0,0,14,1,0,DSL,0,0,0,1,0,1,Anual,0,Tarjeta de crédito (automático),59.1,772.85,1.97
5290,0,Masculino,0,1,0,63,1,1,Fiber optic,0,1,1,0,1,1,Mensual,1,Factura electrónica,102.4,6444.05,3.4133333333333336
5291,0,Femenino,0,1,0,43,0,0,DSL,1,0,0,1,0,0,Mensual,0,Débito automático,34.0,1505.35,1.1333333333333333
5292,0,Masculino,0,1,1,66,1,1,DSL,1,0,1,1,1,1,Bianual,1,Factura por correo,84.0,5714.25,2.8
5293,1,Femenino,1,0,0,8,1,1,Fiber optic,0,0,1,0,1,1,Mensual,0,Factura electrónica,101.35,780.5,3.378333333333333
5294,0,Masculino,0,0,0,4,1,0,No,0,0,0,0,0,0,Mensual,0,Factura por correo,19.0,73.45,0.6333333333333333
5295,1,Masculino,1,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura por correo,74.85,156.4,2.4949999999999997
5296,1,Masculino,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,0,Factura por correo,19.75,19.75,0.6583333333333333
5297,1,Femenino,0,1,0,9,0,0,DSL,0,0,1,0,1,1,Mensual,1,Factura electrónica,48.75,442.2,1.625
5298,1,Femenino,1,1,0,18,1,1,Fiber optic,0,0,0,1,1,1,Mensual,0,Débito automático,99.75,1836.25,3.325
5299,0,Masculino,0,0,0,32,1,1,Fiber optic,1,0,0,1,0,0,Mensual,0,Débito automático,87.65,2766.4,2.921666666666667
5300,0,Masculino,0,0,1,44,1,0,No,0,0,0,0,0,0,Bianual,0,Débito automático,19.55,819.95,0.6516666666666667
5301,1,Masculino,0,0,1,1,0,0,DSL,0,0,0,0,0,0,Mensual,1,Factura electrónica,25.3,25.3,0.8433333333333334
5302,0,Femenino,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,0,Factura por correo,20.9,20.9,0.6966666666666667
5303,0,Femenino,0,0,0,24,1,0,No,0,0,0,0,0,0,Anual,0,Tarjeta de crédito (automático),20.45,527.35,0.6816666666666666
5304,0,Masculino,0,1,0,50,0,0,DSL,1,0,0,1,1,0,Anual,1,Débito automático,44.45,2188.45,1.4816666666666667
5305,0,Femenino,0,0,0,51,1,1,Fiber optic,0,1,1,1,1,1,Anual,1,Factura electrónica,111.5,5703.25,3.716666666666667
5306,0,Femenino,0,0,0,3,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,69.85,199.85,2.328333333333333
5307,0,Femenino,0,0,1,1,1,0,DSL,1,0,0,1,0,0,Mensual,0,Factura electrónica,54.5,54.5,1.8166666666666667
5308,0,Masculino,0,1,0,53,1,1,DSL,1,0,1,1,1,0,Anual,0,Débito automático,77.4,4155.95,2.58
5309,1,Femenino,1,0,0,47,1,1,Fiber optic,0,1,1,0,0,0,Mensual,1,Débito automático,85.2,3969.35,2.8400000000000003
5310,1,Masculino,0,1,0,10,1,1,Fiber optic,0,0,0,0,1,0,Mensual,1,Factura electrónica,85.6,813.85,2.853333333333333
5311,1,Femenino,0,1,1,1,1,0,DSL,0,0,1,0,0,0,Mensual,0,Factura por correo,50.45,50.45,1.6816666666666669
5312,0,Femenino,1,0,0,40,1,1,Fiber optic,0,0,1,1,1,1,Anual,1,Tarjeta de crédito (automático),103.75,4188.4,3.4583333333333335
5313,0,Femenino,0,0,0,61,1,1,Fiber optic,0,0,1,0,0,1,Mensual,0,Factura por correo,89.2,5500.6,2.9733333333333336
5314,0,Femenino,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensual,0,Factura por correo,45.15,45.15,1.505
5315,1,Femenino,0,0,0,46,1,0,DSL,0,0,1,1,0,0,Bianual,0,Tarjeta de crédito (automático),54.35,2460.15,1.8116666666666668
5316,1,Masculino,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,69.65,69.65,2.3216666666666668
5317,0,Masculino,0,1,1,72,1,1,Fiber optic,0,1,1,1,1,1,Bianual,1,Débito automático,112.25,8041.65,3.7416666666666667
5318,0,Masculino,0,1,1,11,1,0,No,0,0,0,0,0,0,Mensual,1,Factura electrónica,20.45,250.8,0.6816666666666666
5319,0,Femenino,0,1,1,25,1,0,No,0,0,0,0,0,0,Bianual,0,Factura por correo,20.1,486.05,0.67
5320,0,Masculino,1,0,0,18,1,1,Fiber optic,0,0,1,1,1,0,Mensual,0,Débito automático,93.9,1743.9,3.1300000000000003
5321,0,Masculino,0,1,1,62,1,0,No,0,0,0,0,0,0,Bianual,0,Débito automático,20.45,1297.35,0.6816666666666666
5322,0,Femenino,0,0,0,55,1,0,DSL,0,0,0,0,0,0,Anual,0,Débito automático,45.05,2462.6,1.5016666666666665
5323,1,Femenino,0,0,0,22,1,1,Fiber optic,0,0,0,1,1,0,Mensual,1,Factura electrónica,90.0,1993.8,3.0
5324,0,Femenino,0,1,0,55,1,1,Fiber optic,0,1,1,0,1,0,Mensual,1,Tarjeta de crédito (automático),94.45,5073.1,3.1483333333333334
5325,0,Masculino,0,0,0,28,1,1,Fiber optic,0,1,0,0,1,1,Anual,0,Factura electrónica,100.2,2688.45,3.3400000000000003
5326,1,Masculino,1,0,0,3,0,0,DSL,0,0,1,0,0,1,Mensual,1,Factura electrónica,41.15,132.2,1.3716666666666666
5327,0,Masculino,0,0,0,62,0,0,DSL,1,1,1,1,0,0,Bianual,1,Débito automático,43.7,2618.3,1.4566666666666668
5328,1,Masculino,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Mensual,1,Factura electrónica,90.55,90.55,3.018333333333333
5329,0,Masculino,0,0,0,13,1,0,No,0,0,0,0,0,0,Bianual,0,Tarjeta de crédito (automático),20.0,268.45,0.6666666666666666
5330,0,Femenino,0,0,0,22,1,0,Fiber optic,1,0,0,1,0,1,Mensual,1,Factura electrónica,89.05,1886.25,2.9683333333333333
5331,0,Masculino,1,0,0,24,1,1,Fiber optic,0,1,0,0,0,0,Mensual,1,Factura electrónica,80.5,2088.45,2.683333333333333
5332,,Masculino,1,1,0,16,1,1,Fiber optic,0,0,0,0,1,0,Mensual,1,Tarjeta de crédito (automático),85.05,1391.15,2.835
5333,1,Femenino,1,0,0,41,1,1,Fiber optic,1,1,1,0,1,1,Mensual,1,Factura electrónica,113.2,4689.5,3.7733333333333334
5334,0,Femenino,0,0,0,17,1,0,No,0,0,0,0,0,0,Anual,0,Débito automático,19.9,323.15,0.6633333333333333
5335,0,Femenino,0,0,0,5,0,0,DSL,0,1,0,0,1,1,Mensual,1,Tarjeta de crédito (automático),50.95,229.4,1.6983333333333335
5336,0,Masculino,0,1,0,45,1,0,DSL,1,0,1,0,0,0,Bianual,0,Tarjeta de crédito (automático),53.3,2296.25,1.7766666666666666
5337,0,Femenino,0,1,0,12,1,1,DSL,1,0,1,0,1,1,Anual,0,Factura electrónica,78.85,876.75,2.628333333333333
5338,0,Masculino,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,1,Débito automático,19.65,19.65,0.6549999999999999
5339,0,Femenino,0,1,1,60,1,0,No,0,0,0,0,0,0,Bianual,1,Tarjeta de crédito (automático),19.25,1103.25,0.6416666666666667
5340,1,Femenino,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Mensual,0,Factura electrónica,90.55,90.55,3.018333333333333
5341,,Femenino,1,0,0,3,1,0,Fiber optic,0,0,1,0,0,0,Mensual,0,Factura por correo,75.05,202.9,2.5016666666666665
5342,1,Femenino,0,0,1,4,1,0,Fiber optic,0,0,1,1,1,1,Mensual,1,Débito automático,98.1,396.3,3.27
5343,0,Femenino,0,1,1,14,1,0,Fiber optic,0,0,0,0,0,0,Mensual,0,Factura electrónica,70.2,1046.5,2.3400000000000003
5344,0,Femenino,0,0,0,51,1,0,No,0,0,0,0,0,0,Anual,1,Débito automático,19.85,996.95,0.6616666666666667
5345,0,Femenino,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,1,Factura por correo,19.4,19.4,0.6466666666666666
5346,0,Femenino,0,1,1,23,1,0,Fiber optic,1,1,0,1,0,0,Mensual,0,Factura por correo,84.4,1936.85,2.8133333333333335
5347,0,Femenino,0,0,0,72,1,1,DSL,0,1,1,1,1,1,Bianual,0,Débito automático,86.6,6350.5,2.8866666666666663
5348,0,Femenino,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,0,Factura por correo,19.15,19.15,0.6383333333333333
5349,,Femenino,1,1,0,31,1,1,Fiber optic,0,0,0,0,0,1,Mensual,1,Factura electrónica,84.85,2633.4,2.828333333333333
5350,0,Masculino,0,1,0,30,1,0,No,0,0,0,0,0,0,Anual,0,Tarjeta de crédito (automático),20.7,587.1,0.69
5351,0,Masculino,0,1,1,69,1,0,DSL,1,1,1,0,0,0,Bianual,1,Débito automático,59.75,4069.9,1.9916666666666667
5352,0,Masculino,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,0,Débito automático,20.2,20.2,0.6733333333333333
5353,0,Femenino,0,0,0,5,1,0,No,0,0,0,0,0,0,Anual,0,Factura electrónica,19.55,99.6,0.6516666666666667
5354,0,Masculino,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Mensual,0,Factura electrónica,49.75,49.75,1.6583333333333334
5355,1,Masculino,0,0,0,2,1,1,Fiber optic,0,1,0,0,0,0,Mensual,1,Factura electrónica,82.0,184.65,2.7333333333333334
5356,0,Masculino,0,0,0,13,1,1,Fiber optic,0,0,0,1,1,1,Mensual,0,Factura electrónica,100.75,1313.25,3.3583333333333334
5357,1,Masculino,0,1,0,71,1,1,Fiber optic,0,1,1,1,1,1,Bianual,1,Tarjeta de crédito (automático),108.6,7690.9,3.6199999999999997
5358,0,Masculino,0,0,0,8,1,1,DSL,0,0,0,0,1,0,Mensual,1,Factura electrónica,59.25,436.6,1.975
5359,0,Masculino,0,0,0,7,1,0,DSL,0,0,1,1,1,0,Mensual,0,Débito automático,64.3,445.95,2.143333333333333
5360,0,Masculino,0,1,1,25,1,0,No,0,0,0,0,0,0,Anual,0,Factura electrónica,19.6,411.15,0.6533333333333334
5361,0,Masculino,0,0,1,32,1,0,No,0,0,0,0,0,0,Bianual,0,Factura por correo,20.5,696.8,0.6833333333333333
5362,1,Femenino,0,0,0,11,1,1,Fiber optic,0,0,0,1,1,0,Mensual,0,Factura electrónica,90.15,987.95,3.0050000000000003
5363,0,Femenino,0,1,0,2,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,70.35,120.25,2.3449999999999998
5364,0,Masculino,0,1,1,13,0,0,DSL,1,1,0,1,0,0,Bianual,0,Factura por correo,40.55,590.35,1.3516666666666666
5365,0,Masculino,1,1,0,72,1,1,Fiber optic,1,1,1,1,0,0,Bianual,1,Débito automático,93.05,6735.05,3.1016666666666666
5366,0,Femenino,0,0,0,39,0,0,DSL,1,1,0,1,0,0,Anual,1,Débito automático,40.3,1630.4,1.3433333333333333
5367,0,Masculino,0,1,1,6,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,69.8,377.85,2.3266666666666667
5368,0,Femenino,0,0,1,31,1,0,No,0,0,0,0,0,0,Anual,0,Tarjeta de crédito (automático),20.1,589.25,0.67
5369,0,Femenino,0,1,1,59,1,0,No,0,0,0,0,0,0,Bianual,0,Tarjeta de crédito (automático),19.5,1222.65,0.65
5370,1,Femenino,0,0,0,5,1,1,Fiber optic,0,1,0,0,1,0,Mensual,1,Factura electrónica,90.8,455.5,3.0266666666666664
5371,0,Masculino,0,1,0,27,1,1,DSL,1,0,0,1,1,1,Anual,0,Factura por correo,80.85,2204.35,2.695
5372,0,Femenino,0,1,1,8,1,0,No,0,0,0,0,0,0,Bianual,0,Débito automático,19.5,159.35,0.65
5373,0,Masculino,0,0,1,39,0,0,DSL,1,0,0,1,1,0,Anual,0,Débito automático,45.05,1790.6,1.5016666666666665
5374,0,Femenino,0,0,0,4,1,1,DSL,0,0,0,0,0,0,Mensual,0,Factura electrónica,50.7,214.55,1.6900000000000002
5375,,Masculino,0,1,0,29,1,1,Fiber optic,0,1,0,0,0,0,Mensual,1,Débito automático,80.15,2265.25,2.671666666666667
5376,0,Femenino,0,1,1,51,0,0,DSL,1,0,0,1,0,0,Bianual,0,Débito automático,34.2,1782,1.1400000000000001
5377,1,Masculino,0,1,0,4,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,74.65,301.4,2.4883333333333337
5378,0,Masculino,0,1,0,3,1,1,No,0,0,0,0,0,0,Mensual,1,Factura por correo,23.6,89.05,0.7866666666666667
5379,0,Femenino,0,0,0,59,1,1,Fiber optic,0,1,1,0,0,0,Mensual,1,Factura electrónica,83.25,4949.1,2.775
5380,0,Masculino,0,0,0,37,1,0,DSL,1,1,1,1,0,0,Bianual,0,Débito automático,65.6,2313.8,2.1866666666666665
5381,0,Femenino,1,0,0,7,1,0,DSL,0,1,1,0,1,0,Mensual,1,Factura electrónica,64.95,493.65,2.165
5382,0,Femenino,0,0,0,6,0,0,DSL,1,1,0,1,0,1,Mensual,0,Tarjeta de crédito (automático),50.95,307.6,1.6983333333333335
5383,0,Femenino,0,0,0,7,1,0,No,0,0,0,0,0,0,Anual,0,Factura por correo,20.25,129.15,0.675
5384,0,Masculino,0,0,0,9,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,75.85,724.65,2.5283333333333333
5385,0,Femenino,0,0,0,4,1,1,No,0,0,0,0,0,0,Anual,0,Factura electrónica,23.9,97.5,0.7966666666666666
5386,0,Masculino,0,1,1,46,1,1,Fiber optic,0,1,0,0,0,0,Mensual,1,Débito automático,80.0,3769.7,2.6666666666666665
5387,1,Masculino,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensual,0,Factura electrónica,45.75,45.75,1.525
5388,1,Femenino,1,0,0,64,1,0,DSL,1,1,0,1,1,0,Bianual,1,Tarjeta de crédito (automático),70.2,4481,2.3400000000000003
5389,0,Masculino,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Bianual,0,Tarjeta de crédito (automático),114.45,8375.05,3.815
5390,0,Femenino,1,0,0,28,1,1,DSL,0,1,1,1,0,0,Mensual,0,Débito automático,64.45,1867.6,2.1483333333333334
5391,0,Femenino,0,1,0,9,1,0,Fiber optic,0,0,0,0,0,1,Mensual,1,Factura electrónica,79.75,769.1,2.658333333333333
5392,0,Masculino,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Mensual,1,Factura electrónica,24.4,24.4,0.8133333333333332
5393,0,Masculino,0,0,0,19,1,0,No,0,0,0,0,0,0,Anual,0,Factura por correo,18.8,279.2,0.6266666666666667
5394,,Masculino,0,1,1,4,1,0,DSL,0,0,0,1,0,1,Mensual,0,Tarjeta de crédito (automático),61.45,229.55,2.0483333333333333
5395,0,Masculino,1,1,0,71,1,0,Fiber optic,0,1,1,1,0,1,Bianual,1,Tarjeta de crédito (automático),95.5,6707.15,3.183333333333333
5396,1,Masculino,0,0,0,2,1,0,DSL,1,0,0,0,0,0,Mensual,1,Factura electrónica,47.8,92.45,1.5933333333333333
5397,0,Masculino,0,0,0,2,1,0,Fiber optic,1,1,0,0,1,1,Mensual,0,Factura electrónica,100.2,198.5,3.3400000000000003
5398,1,Masculino,0,1,0,3,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,70.3,208.85,2.3433333333333333
5399,0,Masculino,0,0,0,18,1,0,DSL,0,0,1,1,0,0,Mensual,0,Tarjeta de crédito (automático),55.2,1058.1,1.84
5400,1,Masculino,0,1,0,3,0,0,DSL,0,0,0,0,0,1,Mensual,1,Factura electrónica,35.15,99.75,1.1716666666666666
5401,0,Femenino,0,1,1,2,0,0,DSL,0,1,0,0,0,0,Mensual,1,Factura por correo,30.25,63.75,1.0083333333333333
5402,0,Masculino,0,0,0,22,1,1,Fiber optic,0,1,0,0,1,1,Mensual,1,Factura electrónica,100.65,2415.95,3.355
5403,1,Femenino,0,1,0,9,1,0,Fiber optic,0,0,0,0,1,1,Mensual,0,Factura electrónica,89.45,853.1,2.981666666666667
5404,0,Femenino,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,70.15,123.8,2.3383333333333334
5405,1,Masculino,1,1,0,17,1,0,Fiber optic,0,0,0,0,0,1,Mensual,0,Débito automático,81.5,1329.2,2.716666666666667
5406,0,Masculino,0,0,0,20,0,0,DSL,1,1,1,1,1,0,Mensual,1,Tarjeta de crédito (automático),55.0,1165.55,1.8333333333333333
5407,0,Masculino,0,1,1,4,1,0,DSL,0,0,0,0,0,0,Mensual,0,Factura por correo,45.25,155.35,1.5083333333333333
5408,0,Masculino,0,1,0,71,1,1,DSL,1,1,1,1,1,1,Bianual,0,Débito automático,90.55,6404,3.018333333333333
5409,0,Masculino,0,1,0,44,1,1,Fiber optic,1,0,1,0,0,0,Mensual,1,Tarjeta de crédito (automático),84.8,3626.35,2.8266666666666667
5410,0,Femenino,0,1,0,3,1,1,Fiber optic,0,0,0,0,1,1,Mensual,0,Factura electrónica,94.9,273.2,3.1633333333333336
5411,0,Femenino,0,1,1,72,1,1,DSL,1,1,0,1,0,0,Bianual,0,Tarjeta de crédito (automático),66.75,4760.3,2.225
5412,0,Femenino,0,1,1,54,1,1,DSL,1,1,1,1,1,1,Bianual,0,Tarjeta de crédito (automático),91.3,4965,3.0433333333333334
5413,0,Femenino,0,1,0,18,1,0,Fiber optic,1,0,0,0,0,0,Mensual,0,Factura electrónica,74.8,1438.05,2.493333333333333
5414,0,Masculino,1,0,0,26,1,1,Fiber optic,0,0,0,0,1,1,Mensual,1,Factura electrónica,93.6,2404.1,3.1199999999999997
5415,0,Femenino,0,1,0,53,1,1,Fiber optic,0,0,0,1,0,1,Anual,1,Factura electrónica,91.15,4862.5,3.0383333333333336
5416,0,Femenino,0,0,0,3,1,0,DSL,0,0,1,0,1,0,Mensual,0,Factura electrónica,57.55,161.45,1.9183333333333332
5417,0,Masculino,0,0,0,25,1,0,No,0,0,0,0,0,0,Mensual,0,Factura por correo,20.6,541.5,0.6866666666666668
5418,0,Femenino,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Bianual,0,Tarjeta de crédito (automático),89.8,6510.45,2.993333333333333
5419,0,Femenino,0,1,0,53,1,1,Fiber optic,0,1,1,1,1,1,Anual,1,Débito automático,111.8,5809.75,3.7266666666666666
5420,1,Femenino,1,0,1,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,71.0,71,2.3666666666666667
5421,1,Masculino,0,1,0,18,1,0,DSL,0,0,1,0,0,0,Mensual,1,Factura por correo,49.55,878.35,1.6516666666666666
5422,0,Masculino,0,0,0,10,1,0,Fiber optic,1,0,1,0,0,0,Mensual,1,Factura por correo,79.85,887.35,2.6616666666666666
5423,1,Femenino,0,0,0,7,1,1,Fiber optic,0,0,0,0,0,0,Mensual,0,Factura por correo,75.45,480.75,2.515
5424,0,Femenino,0,1,0,57,1,0,No,0,0,0,0,0,0,Bianual,1,Débito automático,19.6,1134.25,0.6533333333333334
5425,0,Femenino,0,0,0,8,0,0,DSL,0,1,0,0,0,0,Mensual,1,Factura por correo,29.25,226.95,0.975
5426,0,Masculino,0,1,0,33,1,1,Fiber optic,0,1,1,0,0,1,Mensual,1,Factura electrónica,93.35,3092,3.1116666666666664
5427,0,Masculino,1,0,0,64,1,1,Fiber optic,1,1,0,0,1,1,Mensual,1,Débito automático,103.5,6548.65,3.45
5428,0,Masculino,0,0,0,9,1,0,Fiber optic,0,0,0,1,1,1,Mensual,1,Débito automático,95.9,827.45,3.1966666666666668
5429,0,Masculino,1,1,1,60,1,1,Fiber optic,1,0,0,0,0,0,Mensual,1,Factura electrónica,80.95,4859.1,2.6983333333333333
5430,0,Masculino,0,0,0,54,1,0,No,0,0,0,0,0,0,Bianual,0,Tarjeta de crédito (automático),19.65,1008.7,0.6549999999999999
5431,0,Femenino,0,1,1,46,1,0,Fiber optic,0,0,1,1,0,1,Anual,0,Débito automático,90.95,4236.6,3.0316666666666667
5432,,Femenino,0,1,0,71,1,1,DSL,1,1,1,1,1,1,Bianual,0,Factura electrónica,90.1,6310.9,3.003333333333333
5433,1,Femenino,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,0,Factura por correo,20.9,20.9,0.6966666666666667
5434,0,Masculino,0,0,0,6,1,0,No,0,0,0,0,0,0,Anual,0,Factura por correo,20.6,116.6,0.6866666666666668
5435,0,Masculino,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Mensual,1,Factura electrónica,80.55,80.55,2.685
5436,0,Masculino,0,0,0,1,1,1,DSL,0,0,0,0,0,0,Mensual,1,Tarjeta de crédito (automático),49.8,49.8,1.66
5437,0,Femenino,0,0,0,48,1,1,DSL,0,1,1,1,1,0,Anual,1,Débito automático,73.85,3581.4,2.4616666666666664
5438,0,Masculino,0,1,1,45,1,1,Fiber optic,0,1,1,1,1,1,Bianual,1,Débito automático,109.75,4900.65,3.658333333333333
5439,0,Femenino,0,1,0,37,1,0,No,0,0,0,0,0,0,Anual,1,Débito automático,19.85,717.5,0.6616666666666667
5440,0,Masculino,1,0,0,11,1,1,DSL,1,1,0,0,0,0,Mensual,0,Débito automático,60.25,662.95,2.0083333333333333
5441,0,Masculino,0,1,1,55,1,1,Fiber optic,0,0,1,0,1,0,Mensual,1,Tarjeta de crédito (automático),90.4,5099.15,3.0133333333333336
5442,1,Masculino,1,0,0,12,1,1,Fiber optic,0,0,1,0,1,1,Mensual,1,Factura electrónica,99.45,1200.15,3.315
5443,0,Masculino,0,0,1,39,1,1,No,0,0,0,0,0,0,Anual,0,Débito automático,25.45,958.45,0.8483333333333333
5444,,Masculino,0,1,1,29,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,70.75,1974.8,2.3583333333333334
5445,0,Masculino,0,0,0,38,1,1,DSL,1,1,1,1,0,0,Mensual,0,Factura electrónica,69.95,2657.55,2.3316666666666666
5446,1,Femenino,0,0,0,15,1,1,DSL,1,0,0,0,0,1,Mensual,1,Débito automático,64.65,994.55,2.1550000000000002
5447,0,Femenino,1,1,0,45,1,0,Fiber optic,0,0,1,0,0,1,Mensual,1,Factura electrónica,86.1,3861.45,2.8699999999999997
5448,0,Femenino,0,1,0,72,1,0,No,0,0,0,0,0,0,Bianual,0,Débito automático,20.05,1423.65,0.6683333333333333
5449,0,Masculino,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,70.35,70.35,2.3449999999999998
5450,0,Masculino,0,0,0,16,1,0,No,0,0,0,0,0,0,Bianual,0,Tarjeta de crédito (automático),18.95,326.8,0.6316666666666666
5451,0,Masculino,0,0,0,53,1,0,DSL,0,0,1,0,0,1,Anual,1,Factura electrónica,61.1,3357.9,2.0366666666666666
5452,1,Femenino,0,1,0,13,0,0,DSL,0,0,1,0,1,1,Mensual,1,Débito automático,48.75,633.4,1.625
5453,0,Masculino,1,1,1,71,1,1,DSL,0,1,1,1,0,1,Anual,1,Débito automático,72.9,5139.65,2.43
5454,0,Masculino,0,1,0,60,1,1,No,0,0,0,0,0,0,Anual,0,Débito automático,24.15,1505.9,0.8049999999999999
5455,0,Masculino,1,1,1,71,1,0,Fiber optic,1,1,1,0,0,0,Anual,1,Débito automático,86.7,6179.35,2.89
5456,0,Femenino,0,1,1,14,1,0,No,0,0,0,0,0,0,Bianual,0,Factura por correo,18.8,255.55,0.6266666666666667
5457,1,Masculino,0,0,0,7,1,1,Fiber optic,0,0,1,0,1,0,Mensual,1,Tarjeta de crédito (automático),89.35,631.85,2.978333333333333
5458,1,Masculino,1,0,0,50,1,1,Fiber optic,0,0,0,0,1,1,Mensual,1,Factura electrónica,95.7,4816.7,3.19
5459,0,Masculino,0,1,1,69,1,1,No,0,0,0,0,0,0,Bianual,1,Débito automático,26.0,1796.55,0.8666666666666667
5460,1,Femenino,1,0,0,49,1,1,Fiber optic,0,0,1,0,0,1,Mensual,1,Tarjeta de crédito (automático),90.85,4515.85,3.0283333333333333
5461,0,Masculino,0,1,1,37,1,1,Fiber optic,0,1,1,0,1,0,Mensual,1,Factura electrónica,92.95,3415.25,3.0983333333333336
5462,1,Masculino,0,0,0,43,1,1,Fiber optic,0,0,0,1,1,1,Anual,1,Factura electrónica,100.0,4211.55,3.3333333333333335
5463,1,Femenino,0,0,0,4,1,1,Fiber optic,0,0,0,0,1,0,Mensual,1,Factura electrónica,85.65,321.65,2.855
5464,,Femenino,1,0,0,53,1,0,Fiber optic,1,1,0,1,0,1,Anual,1,Factura por correo,96.75,5206.55,3.225
5465,0,Masculino,0,1,1,7,0,0,DSL,1,1,1,0,0,0,Bianual,0,Factura por correo,38.55,280,1.285
5466,0,Masculino,0,0,0,57,1,0,No,0,0,0,0,0,0,Bianual,0,Tarjeta de crédito (automático),20.55,1252.85,0.685
